,RepoID,IssueID,Title_Description,AST,FixedByID,Name,CreatedDate
3639,aspnetcoreWebScrap,1139,host asp net contract hostgat use php code know linux host new asp net web site kind host realli dont know support asp net,,unknown,question,2015-11-30
2474,aspnetcoreWebScrap,379,sampl question sampl ident use vnext web api mvc ident sampl,,unknown,question,2015-12-03
29,aspnetcoreWebScrap,1174,propo asp net startup class implement istartup interfac current asp net startup class doesnt deriv base class implement interfac yet runtim requir class provid certain member function current hint member function implement intellisen provid implement class render runtim error instead compil time error fairli error prone design intent stabl framework suggest either creat abstract startup base class virtual member overrid startup cs creat istartup interfac requir startup cs implement,,unknown,heavy_check_mark resolution duplicate,2015-12-13
35,aspnetcoreWebScrap,1180,myget org polici violat notic subscript user servic offer myget web site www myget org url must alloc individu subscript whether access servic directli indirectli wont tenabl mani compani abid polici also publish nuget,,eilon,unknown,2015-12-16
43,aspnetcoreWebScrap,1189,visual studio link readm md return link lead latest preview visual studio paragraph get start window broken return,,unknown,done| bug,2015-12-20
44,aspnetcoreWebScrap,1190,let encrypt scim would asp net benefit support automat get renew ssl certif user site theyv defin lightweight protocol call acm request verifi instal ssl certif would great ssl thing also azur ad announc support scim provi user account applic servic instead integr directli azur ad via grpah api lot servic need user directori scim provid standard api get user group servic individu account option asp net tool would great end point expo default user schema post forum asp net point mention featur probabl nuget packag like everyth el day boost adopt come default ssl everywh could definit use also seem like everyon interest standard user provi get support like said aad team relea support reason peopl use cloud better right,,unknown,discussion,2015-12-21
6066,aspnetcoreWebScrap,4191,run server test nginx window current test nginx non window system sinc nginx also support window add test coverag may need updat deploy host well,,unknown,area-servers,2016-01-04
2495,aspnetcoreWebScrap,4679,add detail jwtbearer error messag jwtbearer add error detail respon header auth failur right error gener base except type weve ask identitymodel give us detail via except properti azuread azur activedirectori identitymodel exten dotnet,,tratcher,done| area-security| bug,2016-01-06
5171,aspnetcoreWebScrap,4992,optim string alloc par seen mani string alloc microsoft aspnetcor razor token token endsymbol method string fact often modifi end method like made test extrem case largepagemvc page modif string alloc optim string alloc save half onechartokencach dictionari item insid symbol like digit two addit remark bonu improv perform ms call markuppar parsedocu ms old comput improv littl bit startup scenario larg page cour extend concept string length less redund probabl less perform think interest propo pr,,unknown,perf| area-mvc| feature-razor-pages,2016-01-12
2810,aspnetcoreWebScrap,1233,entiti framework system io filenotfoundexcept databasefirst approach updat solut endi two project solut first asp net webapi project second one net class librari second project referenc output dll webapi project pic start webapi db call happen get errordi datei entityframework resourc konnt nicht gefunden werden translatedth file entityframework resourc couldnt found pic known bug thank advanc updatei found solut stackoverflow dont forget add system data sqlclient asp net refer,,unknown,heavy_check_mark resolution duplicate,2016-01-14
4535,aspnetcoreWebScrap,1245,bad renam aspnet renam aspnet aspnet core bad idea core around border want renam focu dnx net dnx net portabl profil dnx core aspnet dnx mvc ef dnx orm dnx entiti dnx db dnx data dnx persist choi winform wpf dnx desktopoth use aspnet core hard found issu internet,,damianedwards,unknown,2016-01-20
4536,aspnetcoreWebScrap,1246,consid rc schedul exten thank wonder open sourc project especi opportun watch happen even particip realli appreci chang attitud commit microsoft continu deliv broad front would like ask appropri parti make schedul relea deci asp net core consid chang schedul allow time full rc understand current plan im sure alreadi discuss intern would like provid outsid perspect would also mention asp net team live standup respect discuss issu base submit question ask commun involv explicitli appreci opportun provid feedback project believ project would benefit addit rc varieti reason project cover three platform first time add signif challeng ambassador microsoft net platform complex take time get right front higher usual valu project reliant upon coordin sever cross platform project core banner project also new coordin add complex renam deep carri across packag project renam well infrastructur shift significantli sinc rc dnx dotnet cli similar clearli new product ship api interfac name form contract need respect care move forward issu inevit never get everyth right error potenti felt year even decad worth extra rc settl much possibl especi consid platform renam impact con may event schedul want show asp net core vocal earli adopt commun may repr mani mainstream develop peopl like new thing regular relea healthi project benefit greatli feedback full relea bring especi mac linuxi believ sever factor make delay relea appropri usual longer asp net take long next version renam asp net core new product clearli reflect alway project open sourc peopl get bit time like rc go live licen avail support microsoft peopl complet forc wait relea project open sourc excel commun statu involv commun mean outsid observ understand statu project better clearli see anoth rc might benefici also understand bit rc would similar bit rtm choo use bit like opinion develop balanc factor make rc schedul chang worth also current explicit stake asp net core rtm could significantli chang perspect im fan project ill pitch work web use road dont project reli right would like hear anyon explicitli wait rtm current project understand mani complic factor decid relea timelin public ask feedback consid earn trust respect deci made includ stick current schedul would love hear reason thought ad rc,,damianedwards,unknown,2016-01-20
4544,aspnetcoreWebScrap,1255,discuss renam asp net core entiti framework core discuss post discuss renam asp net core entiti framework core announc plea use issu discuss question regard renam version asp net entiti framework hesit mention plea tri refrain discuss merit chang rather plea keep discuss focu chang technic question surround origin announc posthi everyon may seen week asp net commun standup scott hanselman blog post asp net dead introduc asp net core net core asp net renam asp net core entiti framework renam entiti framework core post ill share technic detail updat prepar chang three largest part chang microsoft aspnet packag namespac chang microsoft aspnetcor entityframework packag namespac chang microsoft entityframeworkcor version number reset smaller chang packag version drop go use packag quit readi prime time leav pre relea state exampl signalr packag remain state time ship work bring packag back rtm state github issu mileston git repo tag updat reflect new version though keep legaci git repo tag reflect origin histori thing chang microsoft exten packag remain pretti much name version function chang least purpo myget feed locat web site etc number small except item microsoft aspnet ident entityframework packag renam microsoft aspnetcor ident entityframeworkcor reflect new name asp net entiti framework post full list renam packag quickli see cour rather larg task alreadi start work renam kindli ask patienc work resolv issu work guidanc document provid detail post link avail keep issu updat relat break chang mani thankseilon lipton behalf asp net entiti framework team,,unknown,discussion,2016-01-22
5164,aspnetcoreWebScrap,4986,dont use span content today use span content sever locat dont need par code gen time instead util symbol avail us prevent addit alloc imag,,unknown,perf| area-mvc| feature-razor-pages,2016-01-23
5163,aspnetcoreWebScrap,4985,cach razor token today razor isymbol aka token renam respon larg portion alloc compil razor page nearli cach token reduc alloc number took stab ran riski issu reason im write issu see detail implic imag,,unknown,perf| area-mvc| feature-razor-pages,2016-01-23
3449,aspnetcoreWebScrap,4814,action miss option dictionari param modelbind map request param dict tldr option dictionari paramet miss request modelbind tri cram paramet dictionari paramet suppli request even empti null valu everyth work detail given action liketh request result paramet foo bar correct valu set addit dictionari also count key foo bar valu request paramet workaround problematicdict ad request paramet even empti valu null valu everyth work fine lead believ default specifi action properli handl,,unknown,area-mvc| bug,2016-01-25
5404,aspnetcoreWebScrap,1260,asp net error host applic insid websit helloth appear issu host asp net mvc applic host applic applic insid websit screenshot contain host environ ps applic insid admin websit brow get page browser imag setup new websit call ps port configur point applic wwwroot path brow url abl see land page applic,,unknown,heavy_check_mark resolution duplicate,2016-01-26
