,RepoID,IssueID,Title_Description,AST,FixedByID,Name,CreatedDate
1143,azure-powershellWebScrap,7626,updat output format profil cmdlet descript add tabl format profil cmdlet output cost,,maddieclayton,azure ps team,10/19/2018
1146,azure-powershellWebScrap,7638,badrequest use set azurermiothub chang sku iot hub descript get badrequest tri chang sku work unit iot hub problem seem blob endpoint endpoint work correctli script step reproduct set azurermiothub resourcegroupnam myresourcegroupnam name iothubnam skunam unit modul version pleas run get modul listavail get version modul includ azur instal machin,<bm>mainvoidpredefinedtype|methoddeclaration|parameterlist|parameter|arraytype|identifiernamestringvoidpredefinedtype|methoddeclaration|parameterlist|parameterargsvoidpredefinedtype|methoddeclarationmethod_namestringidentifiername|arraytype|parameterargsstringidentifiername|arraytype|parameter|parameterlist|methoddeclarationmethod_nameargsparameter|parameterlist|methoddeclaration|block|expressionstatement|invocationexpression|identifiername0create|webhookargsparameter|parameterlist|methoddeclaration|block|expressionstatement|invocationexpression|identifiername0confirm|actionargsparameter|parameterlist|methoddeclaration|block|expressionstatement|invocationexpression|identifiername0automation|process|recordargsparameter|parameterlist|methoddeclaration|block|expressionstatement|invocationexpression|identifiername0execute|cmdletargsparameter|parameterlist|methoddeclaration|block|expressionstatement|invocationexpression|identifiername0process|recordargsparameter|parameterlist|methoddeclarationmethod_namecreate|webhookidentifiername0|invocationexpression|expressionstatement|block|expressionstatement|invocationexpression|identifiername0confirm|actioncreate|webhookidentifiername0|invocationexpression|expressionstatement|block|methoddeclarationmethod_nameconfirm|actionidentifiername0|invocationexpression|expressionstatement|block|expressionstatement|invocationexpression|identifiername0automation|process|recordconfirm|actionidentifiername0|invocationexpression|expressionstatement|block|methoddeclarationmethod_nameautomation|process|recordidentifiername0|invocationexpression|expressionstatement|block|expressionstatement|invocationexpression|identifiername0execute|cmdletautomation|process|recordidentifiername0|invocationexpression|expressionstatement|block|methoddeclarationmethod_nameexecute|cmdletidentifiername0|invocationexpression|expressionstatement|block|expressionstatement|invocationexpression|identifiername0process|recordexecute|cmdletidentifiername0|invocationexpression|expressionstatement|block|methoddeclarationmethod_nameprocess|recordidentifiername0|invocationexpression|expressionstatement|block|methoddeclarationmethod_name<em> ,iluican| rkmanda| anusapan,iothub| service attention| bug,10/22/2018
1148,azure-powershellWebScrap,7641,new azurermsubscript doesnt work subscript tri creat new azur subscript new azurermsubscript error run cmdlet messag must exist subscript offer max number subscript detail account must exist subscript subscript found possibl increas limit,,wilcobmsft,service attention| subscription,10/22/2018
1152,azure-powershellWebScrap,7650,get azurermpolicydefinit custom return filter result issu bug report upgrad latest version azurerm verifi abl reproduc issu instal latest version azurerm powershel galleri also instal latest version releas section ensur repro issu debugprefer continu receiv debug stream bug involv except thrown pleas run resolv azurermerror receiv extend inform error fill templat issu bug report pleas remov templat descript execut follow filter correctli expect get name valu psversion psedit desktop pscompatiblevers buildvers clrversion wsmanstackvers psremotingprotocolvers serializationvers custom script step reproduct,<bm>mainvoidpredefinedtype|methoddeclaration|parameterlist|parameter|arraytype|identifiernamestringvoidpredefinedtype|methoddeclaration|parameterlist|parameterargsvoidpredefinedtype|methoddeclarationmethod_namestringidentifiername|arraytype|parameterargsstringidentifiername|arraytype|parameter|parameterlist|methoddeclarationmethod_nameargsparameter|parameterlist|methoddeclaration|block|expressionstatement|invocationexpression|identifiername0create|webhookargsparameter|parameterlist|methoddeclaration|block|expressionstatement|invocationexpression|identifiername0confirm|actionargsparameter|parameterlist|methoddeclaration|block|expressionstatement|invocationexpression|identifiername0automation|process|recordargsparameter|parameterlist|methoddeclaration|block|expressionstatement|invocationexpression|identifiername0execute|cmdletargsparameter|parameterlist|methoddeclaration|block|expressionstatement|invocationexpression|identifiername0process|recordargsparameter|parameterlist|methoddeclarationmethod_namecreate|webhookidentifiername0|invocationexpression|expressionstatement|block|expressionstatement|invocationexpression|identifiername0confirm|actioncreate|webhookidentifiername0|invocationexpression|expressionstatement|block|methoddeclarationmethod_nameconfirm|actionidentifiername0|invocationexpression|expressionstatement|block|expressionstatement|invocationexpression|identifiername0automation|process|recordconfirm|actionidentifiername0|invocationexpression|expressionstatement|block|methoddeclarationmethod_nameautomation|process|recordidentifiername0|invocationexpression|expressionstatement|block|expressionstatement|invocationexpression|identifiername0execute|cmdletautomation|process|recordidentifiername0|invocationexpression|expressionstatement|block|methoddeclarationmethod_nameexecute|cmdletidentifiername0|invocationexpression|expressionstatement|block|expressionstatement|invocationexpression|identifiername0process|recordexecute|cmdletidentifiername0|invocationexpression|expressionstatement|block|methoddeclarationmethod_nameprocess|recordidentifiername0|invocationexpression|expressionstatement|block|methoddeclarationmethod_name<em> ,ravbhatnagar| tiano2017,arm| policy| service attention| bug,10/23/2018
1154,azure-powershellWebScrap,7658,az profil seem broken descript run cmdlet connect azaccount get azsubscript present follow cryptic error,<bm>mainvoidpredefinedtype|methoddeclaration|parameterlist|parameter|arraytype|identifiernamestringvoidpredefinedtype|methoddeclaration|parameterlist|parameterargsvoidpredefinedtype|methoddeclarationmethod_namestringidentifiername|arraytype|parameterargsstringidentifiername|arraytype|parameter|parameterlist|methoddeclarationmethod_nameargsparameter|parameterlist|methoddeclaration|block|expressionstatement|invocationexpression|identifiername0create|webhookargsparameter|parameterlist|methoddeclaration|block|expressionstatement|invocationexpression|identifiername0confirm|actionargsparameter|parameterlist|methoddeclaration|block|expressionstatement|invocationexpression|identifiername0automation|process|recordargsparameter|parameterlist|methoddeclaration|block|expressionstatement|invocationexpression|identifiername0execute|cmdletargsparameter|parameterlist|methoddeclaration|block|expressionstatement|invocationexpression|identifiername0process|recordargsparameter|parameterlist|methoddeclarationmethod_namecreate|webhookidentifiername0|invocationexpression|expressionstatement|block|expressionstatement|invocationexpression|identifiername0confirm|actioncreate|webhookidentifiername0|invocationexpression|expressionstatement|block|methoddeclarationmethod_nameconfirm|actionidentifiername0|invocationexpression|expressionstatement|block|expressionstatement|invocationexpression|identifiername0automation|process|recordconfirm|actionidentifiername0|invocationexpression|expressionstatement|block|methoddeclarationmethod_nameautomation|process|recordidentifiername0|invocationexpression|expressionstatement|block|expressionstatement|invocationexpression|identifiername0execute|cmdletautomation|process|recordidentifiername0|invocationexpression|expressionstatement|block|methoddeclarationmethod_nameexecute|cmdletidentifiername0|invocationexpression|expressionstatement|block|expressionstatement|invocationexpression|identifiername0process|recordexecute|cmdletidentifiername0|invocationexpression|expressionstatement|block|methoddeclarationmethod_nameprocess|recordidentifiername0|invocationexpression|expressionstatement|block|methoddeclarationmethod_name<em> ,miyanni,azure ps team,10/24/2018
1157,azure-powershellWebScrap,7661,serial except thrown azurerm autom get azurermautomationsoftwareupdateconfigur issu bug report upgrad latest version azurerm verifi abl reproduc issu instal latest version azurerm powershel galleri also instal latest version releas section ensur repro issu debugprefer continu receiv debug stream bug involv except thrown pleas run resolv azurermerror receiv extend inform error fill templat issu bug report pleas remov templat descript azurerm autom version cmdlet get azurermautomationsoftwareupdateconfigur give error unabl deseri respons next run time valu none error occur cmdlet serial null valu datetimeoffset script step reproduct must entri schedul updat deploy page autom account none next run time valu run cmdlet get azurermautomationsoftwareupdateconfigur modul version azurerm autom preview debug output get azurermautomationsoftwareupdateconfigur unabl deseri respons line char get azurermautomationsoftwareupdateconfigur automationaccountna categoryinfo closeerror get azurermauto teconfigur serializationexcept fullyqualifiederrorid microsoft azur command autom cmdlet getazureautomationsoftwareupdateconfigur debug azureqosev commandnam get azurermautomationsoftwareupdateconfigur issuccess fals durat except microsoft rest serializationexcept unabl deseri respons newtonsoft json jsonserializationexcept error convert valu null type system datetimeoffset path line posit system arg umentexcept could cast convert null system datetimeoffset newtonsoft json util convertutil ensuretypeassign object valu type initialtyp type targettyp newtonsoft json util convertutil convertorcast object initialvalu cultureinfo cultur type targettyp newtonsoft json serial jsonserializerinternalread ensuretyp jsonread reader object valu cultureinfo cultur jsoncontract contract type targettyp,,finiteattractor,automation| service attention| automation-leads,10/24/2018
1158,azure-powershellWebScrap,7662,fix static analysi pick alia renam param current static analysi pick alia ad old name param renam wrongli error say param set param belong delet exampl pr,,cormacpayne,azure ps team,10/24/2018
1156,azure-powershellWebScrap,7660,azurestack get azurermresourc return resourc entiti rp namespac request uri lower case custom report call get azurermresourc provid lowercas return anyth arm team also said request never sent imag,,deathly809,azure stack,10/24/2018
1489,azure-powershellWebScrap,7672,test list function use resourc id get azurermresourc add test function enabl pr,,cormacpayne,azure ps team| pull request open| test debt,10/25/2018
1486,azure-powershellWebScrap,7668,webapp mark rdfe command deprec next releas appservic team deprec old api custom use azurerm equival command see issu bug report upgrad latest version azurerm verifi abl reproduc issu instal latest version azurerm powershel galleri also instal latest version releas section ensur repro issu debugprefer continu receiv debug stream bug involv except thrown pleas run resolv azurermerror receiv extend inform error fill templat issu bug report pleas remov templat descript pleas provid descript issu face script step reproduct pleas provid necessari script reproduc issu,,panchagnula,app services| service attention,10/25/2018
1488,azure-powershellWebScrap,7670,new azurermroleassign throw roledefinit could found api version preview run modul version anyon explain see pleas,,mattcowen,more info label| resource authorization,10/25/2018
1490,azure-powershellWebScrap,7674,custom live test job modifi region need implement abil overrid region one specifi job,,mikhailtryakhov| miyanni,network,10/25/2018
1492,azure-powershellWebScrap,7678,set azresourc chang tag key case microsoft web site fine azurerm modul use az enabl azurermalia fudg case origin post lukedearden,,markcowl,arm| azure ps team,10/26/2018
1496,azure-powershellWebScrap,7682,webapp test product rout rule support rm cmdlet servic manag api deprec appear miss function rm cmdlet ruslani mention earlier week regard impact bunch cmdlet panchagnula issu open actual mark cmdlet deprec cmdlet concern set azurewebsit use deploy process set test product rout rule powershel script use routingrul paramet unabl find way set tip rout rule web app use rm cmdlet function ad api decommiss thank,,kotasudhakarreddy,app services| service attention,10/26/2018
1493,azure-powershellWebScrap,7679,get azurermroleassign scope subscript subscriptionid includeclassicadministr return expect result command get azurermroleassign scope subscript subscriptionid return role assign subscript defin scope provid role assign avail subscript set moment connect azurermaccount user abl chang subscript run select azurermsubscript subscriptionid subscriptionid run get azurermroleassign document state powershel command review,,darshanhs90| sneivandt,resource authorization| service attention,10/26/2018
1495,azure-powershellWebScrap,7680,microsoft search searchservic createquerykey multipl key name creat execut time row script error duplic querykey pleas add function check key exist add miss microsoft search searchservic listquerykey get exist key valu,,felixwa,search| service attention,10/26/2018
1491,azure-powershellWebScrap,7677,use start azurestorageblobincrementalcopi manag disk issu bug report upgrad latest version azurerm verifi abl reproduc issu instal latest version azurerm powershel galleri also instal latest version releas section ensur repro issu debugprefer continu receiv debug stream bug involv except thrown pleas run resolv azurermerror receiv extend inform error fill templat issu bug report pleas remov templat descript understand advantag manag disk provid howev im troubl effici download backup disk seem underli blob access exampl use unmanag disk want export disk say backup purpos could use getpagerang api get use page get around azur fix vhd format way download wire contain non zero rang similarli increment backup could use getdiffrang api get diff blob snapshot manag disk could either mainli underli blob access love start azurestorageblobcopi cmdlet solv problem certain extent copi blob use fanci blob api hope start azurestorageblobincrementalcopi get increment chang made manag disk alway get error say sourc must snapshot case manag disk snapshot look like support increment manag disk current plan support futur abl use start azurestorageblobincrementalcopi manag disk pleas provid descript issu face script step reproduct creat manag disk snapshot use start azurestorageblobcopi copi say blob vhd creat anoth snapshot manag disk use start azurestorageblobincrementalcopi copi blob vhd get follow error start azurestorageblobincrementalcopi sourc increment copi request must snapshot http statu code http error messag sourc increment copi request must snapshot,,singhkays| chagarw,compute - managed disks| service attention| feature-request,10/26/2018
1498,azure-powershellWebScrap,7690,get azautomationwebhook return error miss hi wonder person get azautomationwebhook return error miss webhook creat azautomationwebhook return error exist webhook set azautomationwebhook return error miss webhook want programmat add webhook forc use except control flow sure intent miss someth scenario work kindof thank read,,mateusamin,more info label,10/28/2018
1499,azure-powershellWebScrap,7691,regist azautomationdscnod term new azurermresourcegroupdeploy recogn ps get modul name az version major minor build revis ps psversiont name valu psversion psedit desktop pscompatiblevers buildvers clrversion wsmanstackvers psremotingprotocolvers serializationvers issu previous function script azurerm contain registr regist azautomationdscnod azurevmnam sydneywinsvr azurevmloc sydney azurevmresourcegroup rg resourcegroupnam rg automationaccountnam melautom nodeconfigurationnam nodeconf name configurationmod applyandautocorrect allowmoduleoverwrit true rebootnodeifneed true error regist azautomationdscnod term new azurermresourcegroupdeploy recogn name cmdlet function script file oper program check spell name path includ verifi path correct tri line char egistr regist azautomationdscnod azurevmnam sydneywinsvr categoryinfo closeerror regist azautomationdscnod commandnotfoundexcept fullyqualifiederrorid microsoft azur command autom cmdlet registerazureautomationdscnod,,vrdmr| miyanni,automation| azure ps team| netcore| service attention,10/28/2018
1497,azure-powershellWebScrap,7688,new azautomationwebhook error creat webhook exist one unclear descript error report attempt creat new webhook exist one unclear,<bm>mainvoidpredefinedtype|methoddeclaration|parameterlist|parameter|arraytype|identifiernamestringvoidpredefinedtype|methoddeclaration|parameterlist|parameterargsvoidpredefinedtype|methoddeclarationmethod_namestringidentifiername|arraytype|parameterargsstringidentifiername|arraytype|parameter|parameterlist|methoddeclarationmethod_nameargsparameter|parameterlist|methoddeclaration|block|expressionstatement|invocationexpression|identifiername0create|webhookargsparameter|parameterlist|methoddeclaration|block|expressionstatement|invocationexpression|identifiername0confirm|actionargsparameter|parameterlist|methoddeclaration|block|expressionstatement|invocationexpression|identifiername0automation|process|recordargsparameter|parameterlist|methoddeclaration|block|expressionstatement|invocationexpression|identifiername0execute|cmdletargsparameter|parameterlist|methoddeclaration|block|expressionstatement|invocationexpression|identifiername0process|recordargsparameter|parameterlist|methoddeclarationmethod_namecreate|webhookidentifiername0|invocationexpression|expressionstatement|block|expressionstatement|invocationexpression|identifiername0confirm|actioncreate|webhookidentifiername0|invocationexpression|expressionstatement|block|methoddeclarationmethod_nameconfirm|actionidentifiername0|invocationexpression|expressionstatement|block|expressionstatement|invocationexpression|identifiername0automation|process|recordconfirm|actionidentifiername0|invocationexpression|expressionstatement|block|methoddeclarationmethod_nameautomation|process|recordidentifiername0|invocationexpression|expressionstatement|block|expressionstatement|invocationexpression|identifiername0execute|cmdletautomation|process|recordidentifiername0|invocationexpression|expressionstatement|block|methoddeclarationmethod_nameexecute|cmdletidentifiername0|invocationexpression|expressionstatement|block|expressionstatement|invocationexpression|identifiername0process|recordexecute|cmdletidentifiername0|invocationexpression|expressionstatement|block|methoddeclarationmethod_nameprocess|recordidentifiername0|invocationexpression|expressionstatement|block|methoddeclarationmethod_name<em> ,vikram-m,automation| resolution - backlog| service attention| bug,10/28/2018
1500,azure-powershellWebScrap,7692,new azservicefabricclust cant find templat paramet file az previous function script silent fail creat servic fabric cluster new azservicefabricclust name servicefabricclusternam resourcegroupnam rgsf locat melbourn clusters clusters vmusernam user vmpassword securepasswd certificatesubjectnam certsubjectnam certificatepassword certpwd certificateoutputfold certfold os windowsserv datacenterwithcontain vmsku azurevms keyvaultnam keyvaultmelsf debug debug mode show think paramet set leverag arm templat debug newazurermservicefabricclust begin process parameterset bydefaultarmtempl debug use account id lukebrennan outlook com debug common authent authent use account lukebrennan outlook com environ azurecloud tenant aad fc debug http request http method get absolut uri fabricmel provid microsoft servicefabr cluster winsfclust api version header ms client request id bd ddc ed accept languag en us bodi debug http respons statu code notfound header pragma cach ms failur caus gateway ms request id db ec ms correl request id db ec ms rout request id australiaeast zdb ec strict transport secur max age includesubdomain content type option nosniff cach control cach date mon oct gmt bodi error code resourcenotfound messag resourc microsoft servicefabr cluster winsfclust resourc group lukebrennan ser vicefabricmel found new azservicefabricclust cant find templat paramet file line char new azservicefabricclust name servicefabricclusternam categoryinfo closeerror new azservicefabricclust psinvalidoperationexcept fullyqualifiederrorid microsoft azur command servicefabr command newazurermservicefabricclust debug azureqosev commandnam new azservicefabricclust issuccess fals durat ex ception system manag autom psinvalidoperationexcept cant find templat paramet file microsoft azur command servicefabr command newazurermservicefabricclust deploywithdefaulttempl microsoft azur command servicefabr command newazurermservicefabricclust executecmdlet microsoft windowsazur command util common azurepscmdlet processrecord debug finish send metric debug newazurermservicefabricclust end process debug newazurermservicefabricclust end process,,vaishnavk| juhacket,netcore| service attention| service fabric,10/29/2018
1506,azure-powershellWebScrap,7705,get azurermautomationsoftwareupdaterun repli record datetim mismatch also starttim appli request user specifi via cmdlet issu bug report upgrad latest version azurerm verifi abl reproduc issu instal latest version azurerm powershel galleri also instal latest version releas section ensur repro issu debugprefer continu receiv debug stream bug involv except thrown pleas run resolv azurermerror receiv extend inform error fill templat issu bug report pleas remov templat descript get azurermautomationsoftwareupdaterun repli record datetim mismatch starttim appli request user specifi via cmdlet pleas provid descript issu face script step reproduct datetim serial linux,,finiteattractor,automation| service attention| test debt,10/30/2018
1505,azure-powershellWebScrap,7703,set azresourc set azurermresourc tag name start lowercas powershel core descript appli tag via set azresourc set azurermresourc start lower letter exampl set azresourcegroup tag name associ valu abcd correct name applic stack valu abcd correct set azresourc tag name associ valu abcd wrong name applic stack valu abcd wrong script step reproduct set azresourc resourceid vminfo id tag tag forc modul version psversion modul az version az version azurerm netcor,,markcowl,arm| service attention,10/30/2018
1504,azure-powershellWebScrap,7702,nan,,miyanni,azure ps team,10/30/2018
770,azure-powershellWebScrap,5259,get azurermroleassign roledefinitionid doesnt return assign cmdlet get azurermroleassign powershel version modul version os version descript get azurermroleassign return assign use roledefinitionid paramet script step reproduct,,darshanhs90,arm| service attention,11/1/2018
771,azure-powershellWebScrap,5265,invok azurermresourceact hang powershel cmdlet invok azurermresourceact powershel version modul version os version window descript run cmdlet caus powershel instanc hang debug output script step reproduct follow script fail,,ravbhatnagar,arm| service attention,11/1/2018
1766,azure-powershellWebScrap,5724,apimanag except get azurermapimanagementbackend descript get azurermapimanagementbackend throw except convert object string servic fabric backend exist script step reproduct creat servic fabric backend api manag first,,solankisamir,api management| service attention,11/3/2018
2429,azure-powershellWebScrap,5927,storageaccounttypeallowedvaluesstandard gr need updat premium lr issu bug report upgrad latest version azurerm verifi abl reproduc issu instal latest version azurerm powershel galleri also instal latest version releas section ensur repro issu debugprefer continu receiv debug stream bug involv except thrown pleas run resolv azurermerror receiv extend inform error fill templat issu bug report pleas remov templat descript templat invalid allow valu miss valid valu script step reproduct file need chang line refer document allow valu affect new azurermservicefabricclust powershel function,,juhacket,service attention| service fabric,11/4/2018
2428,azure-powershellWebScrap,5924,miss document equival rest api move azurereservedip cmdlet custom want autom migrat classic environ arm part includ migrat public ip address classic arm see there document move azurereservedip powershel cmdlet could find document equival rest api debug move azurereservedip cmdlet confirm rest api document rest api,,twitchax,azure ps team| investigate mag,11/4/2018
503,azure-powershellWebScrap,6201,subnet creation issu powershel face issu creat subnet pfb case analysi polici descript enforc nsg make sure particular nsg ad creat subnet without doesnt allow creat subnet enforc udr make sure particular udr ad creat subnet without doesnt allow creat subnet scenario user ad role owner case tri creat subnet portal use correct udr nsg polici enforc udr nsg place work well case tri creat subnet arm templat use correct udr nsg polici enforc udr nsg place work well arm templat attach case tri creat subnet powershel use correct udr nsg polici enforc udr nsg place fail polici powershel command attach scenario user ad role servic owner administr custom role virtualnetwork write deni case tri creat subnet portal use correct udr nsg polici enforc udr nsg place work well case tri creat subnet arm templat use correct udr nsg polici enforc udr nsg place work well case tri creat subnet powershel use correct udr nsg polici enforc udr nsg place fail rbac complain user object author perform write oper vnet object id author perform action microsoft network virtualnetwork write scope subscript xxxx resourcegroup xxxx provid microsoft network virtualnetwork xxxx even reach till polici except,,somilganguly,azure ps team| more info label,11/5/2018
506,azure-powershellWebScrap,6205,custom still issu asjob switch invok azurermvmruncommand issu bug report upgrad latest version azurerm verifi abl reproduc issu instal latest version azurerm powershel galleri also instal latest version releas section ensur repro issu debugprefer continu receiv debug stream bug involv except thrown pleas run resolv azurermerror receiv extend inform error fill templat issu bug report pleas remov templat descript job seem stuck run state simpl write host envcomputernam powershel script pass script step reproduct invok azurermvmruncommand resourcegroupnam rgname name vmname commandid runpowershellscript scriptpath sampl ps asjob script ps write host envcomputernam,,v-tisheg,azure ps team| more info label,11/5/2018
505,azure-powershellWebScrap,6203,provid microsoft web hostingenviron capac issu bug report upgrad latest version azurerm verifi abl reproduc issu instal latest version azurerm powershel galleri also instal latest version releas section ensur repro issu debugprefer continu receiv debug stream bug involv except thrown pleas run resolv azurermerror receiv extend inform error fill templat issu bug report pleas remov templat descript get azurermresourc resourcetyp microsoft web hostingenviron capac return object underli rest api correctli return json bodi powershel convert respons psobject ps user kwill get azurermresourceprovid providernamespac microsoft web pre resourcetyp resourcetypenam hostingenviron hostingenviron multirolepool hostingenviron workerpool hostingenviron metric hostingenviron metricdefinit hostingenviron multirolepool metric hostingenviron multirolepool metricdefinit hostingenviron workerpool metric hostingenviron workerpool metricdefinit hostingenviron multirolepool instanc hostingenviron multirolepool instanc metric hostingenviron multirolepool instanc metricdefinit hostingenviron workerpool instanc hostingenviron workerpool instanc metric hostingenviron workerpool instanc metricdefinit script step reproduct pleas provid necessari script reproduc issu creat app servic environ use default set,,kwill-msft,arm| more info label| service attention,11/5/2018
